brand,name,reviews_rating,reviews_count,old_price,new_price,source,created_at,discount,rating_category,reviews_count_category
HP,Notebook Hp 256r G9 Intel Core I5-1335u 15.6 Hd Intel® Iris Xe Graphics 256gb Ssd 16gb Ram Windows 11 Home Pls Sl- Ay6z5la#ak4,4.9,63,3803.0,3324.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,479.0,Excelente,Significância Moderada
LENOVO,"Notebook Lenovo Ideapad Intel Celeron - N4020, 4GB RAM, 128SSD, Windows 11 Home C/office, Tela Led 15,6"", Cor Cinza - 82VX0001BR",4.7,1730,1959.0,1950.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,9.0,Excelente,Alta Significância
DELL,Notebook Dell 15.6 Fhd I5 8gb 512gb Ssd Rtx 3050,4.6,24,5999.0,5699.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,300.0,Excelente,Significância Moderada
,Notebook Vaio Fe 16 Amd Ryzen 5 - 5625u Linux 12gb 512gb Ssd Tela 16 Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11x-b1211h,0.0,0,3899.0,339.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,3560.0,Sem Avaliação,Sem Avaliação
LENOVO,"Ultrabook Lenovo ThinkPad L14 preto 14"", AMD AMD Ryzen 5 PRO 4650U 4650U 8 GB de RAM 256 GB SSD, AMD Radeon Graphics 60 Hz 1366x768px Windows 10 Pro",5.0,5,4223.0,3378.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,845.0,Excelente,Baixa Significância
,Notebook Positivo Vision C14 Lumina Bar Celeron 8gb 256gb Emmc Tela 14 Polegadas Hd Antirreflexo Linux Tecla Link - Cinza,4.5,255,2099.0,1469.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,630.0,Excelente,Boa Significância
,"Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 7 32gb 512gb, Tela 15 Polegadas Full Hd Antirreflexo, Linux - Preto",4.6,16,4299.0,3299.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,1000.0,Excelente,Significância Moderada
LENOVO,"Notebook Lenovo Yoga Slim 7i Intel Core Ultra 5 125H 16gb RAM 512gb SSD Windows 11 Home Tela 14"" 83GM0003BR",5.0,4,5506.0,5500.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,6.0,Excelente,Baixa Significância
HP,Notebook Hp 256r G9 Intel Core I5-1335u 15.6 Hd Intel Uhd Graphics 256gb Ssd 8gb Ram Windows 11 Home 64 Sl- Ay6z4la#ak4,4.8,69,3803.0,3134.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,669.0,Excelente,Significância Moderada
ASUS,"Notebook ASUS Vivobook Go 15 E1504FA-NJ836W AMD Ryzen 5 7520U 2,8 GHz 8GB 512GB SSD Windows 11 Home 15,6"" Full Hd Preto",4.8,348,2771.0,2660.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,111.0,Excelente,Boa Significância
ASUS,"Notebook ASUS VivoBook Go 15 AMD Ryzen 5 7520U 8GB 512GB SSD KeepOS Tela 15,6"" FHD Mixed Black - E1504FA-NJ732",4.8,858,3099.0,2618.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,481.0,Excelente,Boa Significância
LENOVO,Notebook Lenovo V15 G4 Intel Core I5 16gb 512gb W11pro 15.6,0.0,0,498.0,4980.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,-4482.0,Sem Avaliação,Sem Avaliação
SAMSUNG,"Notebook Samsung Galaxy Book4, Windows 11 Home, Intel® Core 5, 16gb, 512gb Ssd, Nvidia® Geforce® Mx570, 15.6'' Full Hd Led, Fingerprint - Grafite",4.8,213,4899.0,4464.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,435.0,Excelente,Boa Significância
,"Notebook Chromebook Clamshell, 14, 32gb/4gb - Pc918a Cor Preto",4.7,14,1399.0,1400.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,-1.0,Excelente,Significância Moderada
ASUS,"Notebook Asus Vivobook 15 X1504za Intel Core I5 1235u 16gb Ram 512gb Ssd Linux Keepos Tela 15,60 Fhd Quiet Blue - Nj931",4.8,212,3799.0,3185.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,614.0,Excelente,Boa Significância
ASUS,Notebook Asus Vivobook 16 X1605va Intel Core I7 1355u 8gb Ram 512gb Ssd Linux Keepos Tela 16 Ips Fhd Silver - Mb742,4.9,19,4199.0,3174.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,1025.0,Excelente,Significância Moderada
SAMSUNG,"Notebook Samsung Galaxy Book4 Intel® U300 (1.20 Ghz, até 4.4GHz, 8 MB L3 Cache), Windows 11 Home, 8GB, 256GB SSD, UHD Graphics, 15.6'' Full HD LED, 1.55kg",4.8,5370,3855.0,2799.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,1056.0,Excelente,Alta Significância
LENOVO,"Notebook Lenovo Ideapad 1 Intel Core i3 1215U 8GB RAM 256GB SSD Windows 11 Home Tela 15,6"" 82VY000SBR",4.8,4666,3057.0,2519.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,538.0,Excelente,Alta Significância
SAMSUNG,"Notebook Samsung Galaxy Book4 Intel® Core™ i5-1335U (1.3 Ghz, até 4.6GHz, 12 MB L3 Cache), Windows 11 Home, 8GB, 512GB SSD, Iris Xe, 15.6'' Full HD LED, 1.55kg",4.8,987,5831.0,3514.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,2317.0,Excelente,Boa Significância
ASUS,"Notebook Asus Vivobook 15 X1504za Intel Core I5 1235u 16gb Ram 512gb Ssd Linux Keepos Tela 15,60 Fhd Quiet Blue - Nj931",4.8,212,3799.0,3185.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,614.0,Excelente,Boa Significância
ASUS,Notebook Asus Vivobook 16 X1605va Intel Core I7 1355u 8gb Ram 512gb Ssd Linux Keepos Tela 16 Ips Fhd Silver - Mb742,4.9,19,4199.0,3174.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,1025.0,Excelente,Significância Moderada
LENOVO,"Notebook Lenovo Ideapad 1i Intel Core i3 1215U 4GB 256GB Linux 15,6"" HD 82VYS00600",4.8,4666,35.0,301.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,-266.0,Excelente,Alta Significância
ACER,Notebook Acer Aspire 54e6 Ci5 13ªg 8gb 512ssd W11 Home 15.6,5.0,9,3599.0,3299.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,300.0,Excelente,Baixa Significância
ACER,Notebook Acer Aspire 15 73wh Intel Ci7 16gb 512ssd Fhd 15.6,4.7,13,4299.0,3799.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,500.0,Excelente,Significância Moderada
ASUS,Notebook Asus Core I5 1235u 8gb Ssd 256gb 15.6 Windows 11,5.0,1,40.0,2999.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,-2959.0,Excelente,Baixa Significância
HP,Notebook Hp Elitebook 840 G9 Intel Vpro I5- W11p 256gb,5.0,1,8177.0,4599.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,3578.0,Excelente,Baixa Significância
LENOVO,Notebook Lenovo LOQ-e 15iax9e Intel Core i5-12450hx 16gb 512gb Ssd Rtx 3050 Windows 11 15.6 - 83me0007br Luna Grey,5.0,8,951.0,4999.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,-4048.0,Excelente,Baixa Significância
ACER,Notebook Acer Aspire 5 A515-45-r0xr Ryzen7 8gb 256gb Ssd 15.6 Full Hd Linux Gutta,4.8,437,4831.0,2727.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,2104.0,Excelente,Boa Significância
ASUS,"Notebook Asus vivobook 15 x1504za intel core i5 1235u 8gb ram 512gb ssd linux keepos tela 15,6 fhd blue nj983",4.8,184,3199.0,2911.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,288.0,Excelente,Boa Significância
ACER,"Notebook Acer TravelMate TMP214-55-54ZZ Intel® Core™ i5 – 1335U de 13ªGen 16GB 512GB SSD W11 Pro 14""",0.0,0,7999.0,7990.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,9.0,Sem Avaliação,Sem Avaliação
SAMSUNG,"Notebook Samsung Book 4 I3 1315u 8gb 512gb Ssd 15,6' W11 Pro",5.0,3,3999.0,297.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,3702.0,Excelente,Baixa Significância
ACER,Notebook Gamer Nitro V15 Anv15-51-57ws I5 Lx 8gb 512gb Ssd,4.8,318,5299.0,4899.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,400.0,Excelente,Boa Significância
,"Notebook Positivo Vision i15 Lumina Bar i3-N300, 8GB 512GB SSD, Tela 15 polegadas Full HD Antirreflexo Linux - Cinza",4.6,287,2699.0,2690.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,9.0,Excelente,Boa Significância
ACER,Notebook Acer Nitro 7837 Ci7 13ªg 8gb 512ssd Rtx3050 Linux,5.0,1,7999.0,5499.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,2500.0,Excelente,Baixa Significância
HP,Notebook Hp Probook 440 G9 Intel Core I3-1215u 14 Intel Uhd 256gb 8gb Ram Windows 11 Pro- 839y2la#ak4,4.8,8,3099.0,2970.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,129.0,Excelente,Baixa Significância
ASUS,"Notebook Asus Vivobook Go 15 E1504ga Intel Core I3 N305 4gb Ram 128gb Ssd Windows 11 Tela 15,6 Fhd Silver - Nj440w",4.8,277,2999.0,2209.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,790.0,Excelente,Boa Significância
LENOVO,Notebook Lenovo Ideapad 1i Celeron Office 365 4gb 128gb W11,4.8,103,3665.0,1889.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,1776.0,Excelente,Boa Significância
ASUS,"Notebook Asus E510ka 15,6 N4500 W11 128gb Rose 4gb Ram",0.0,0,2244.0,2069.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,175.0,Sem Avaliação,Sem Avaliação
LENOVO,"Computador Portátil Lenovo Ideapad 1 15,6'' Ryzen 5 512gb...",0.0,0,3397.0,3390.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,7.0,Sem Avaliação,Sem Avaliação
HP,Notebook Hp Intel Core I3 8gb 240ssd 14pol,0.0,0,2099.0,2090.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,9.0,Sem Avaliação,Sem Avaliação
LENOVO,"Notebook Gamer Lenovo Loq 15irh8 Intel Core i5 12450H 16gb RAM 512GB SSD RTX 2050 Windows 11 Home Tela 15,6"" Full HD 83EU0001BR",4.9,2049,5158.0,4950.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,208.0,Excelente,Alta Significância
LENOVO,"Notebook Lenovo LOQ LOQ 15IRH8 cinza tempestade Intel Core i5 12450H 8 GB de RAM SSD de 512 GB, NVIDIA GeForce RTX 3050 144 Hz 1920x1080px Windows 11 Home",0.0,0,5999.0,5760.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,239.0,Sem Avaliação,Sem Avaliação
HP,Notebook I5 Ssd 256gb 8gb 14 Com Vga Usb-c Usb 3.0 Rj45 Wi,3.4,7,2999.0,1619.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,1380.0,Regular,Baixa Significância
LENOVO,Notebook Ideapad 1i Intel Core i5 12gb 512gb Linux 82vys00900 Cloud Grey,4.8,4666,3597.0,3450.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,147.0,Excelente,Alta Significância
ASUS,"Notebook Gamer ASUS TUF Gaming A15 AMD Ryzen 7 7435HS 3,1 GHz GeForce RTX™2050 8GB RAM 512GB SSD Linux KeepOs Tela 15,6 144Hz IPS FHD Graphite Black - FA506NFR-HN069",4.8,10,4999.0,4654.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,345.0,Excelente,Significância Moderada
DELL,"Notebook Latitude 5490 14"" preto 8GB de Ram - 256GB SSD - Intel Core i5",4.2,71,2999.0,2990.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,9.0,Bom,Significância Moderada
,"Notebook Positivo Vision C15 Lumina Bar Celeron, 8gb 256gb Emmc, Tela 15 Polegadas Hd Antirreflexo, Linux, Tecla Link, Cinza",4.7,169,1718.0,1710.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,8.0,Excelente,Boa Significância
SAMSUNG,"Notebook Samsung Galaxy Book4 Intel® Core™ i5-1335U (1.3 Ghz, até 4.6GHz, 12 MB L3 Cache), Windows 11 Home, 16GB, 512GB SSD, Iris Xe, 15.6'' Full HD LED, 1.55kg",4.9,1690,4149.0,3875.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,274.0,Excelente,Alta Significância
ACER,Notebook Acer Predator 74vx Ci7 14ªg 16gb 512gb Rtx4070 W11,4.8,19,12999.0,10599.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,2400.0,Excelente,Significância Moderada
ASUS,"Notebook Asus Vivobook Go 15 E1504fa Amd Ryzen 5 7520u 8gb Ram 1tb Ssd Linux Keepos Tela 15,6 Fhd Black - Nj1289",4.8,47,3199.0,2719.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,480.0,Excelente,Significância Moderada
ASUS,Notebook Asus Tuf Gaming Rtx3050 Core I5 16gb 512ssd W11,4.9,163,6463.0,6210.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,253.0,Excelente,Boa Significância
DELL,"Notebook Dell Latitude 5480 14"" preto 16GB de Ram - 256GB SSD - 16GB HDD - Intel Core i5",4.0,45,2999.0,2990.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,9.0,Bom,Significância Moderada
LENOVO,Notebook Lenovo Ideapad 1 Ryzen 3 7320U 4gb 256gb SSD Linux 15.6 HD 82x5s00600,4.7,211,233.0,2240.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,-2007.0,Excelente,Boa Significância
,"Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 5 16gb 512gb, Tela 15 Polegadas Full Hd Antirreflexo, Windows 11 Home Tecla Copilot - Preto",4.6,13,4099.0,2992.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,1107.0,Excelente,Significância Moderada
LENOVO,Notebook Lenovo Ideapad 1 Ryzen 5 - 7520u 8gb 512gb Ssd Linux 15.6 82X5S00500,4.8,532,3397.0,3390.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,7.0,Excelente,Boa Significância
LENOVO,Notebook Gamer Lenovo Loq-e Ci5-12450 Rtx3050 512gb 16gb W11,5.0,6,100.0,5799.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,-5699.0,Excelente,Baixa Significância
HP,Notebook Hp Probook 440 G9 Intel Core I3-1215u 14 Intel Uhd 256gb 8gb Ram Windows 11 Pro- 839y2la#ak4,4.8,8,3099.0,2970.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,129.0,Excelente,Baixa Significância
ASUS,"Notebook Asus Vivobook Go 15 E1504fa Amd Ryzen 5 7520u 4gb Ram 256gb Ssd Linux Keepos Tela 15,6 Fhd Black - Nj1287",4.5,44,2599.0,2129.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,470.0,Excelente,Significância Moderada
ASUS,"Notebook Asus Vivobook 15 X1504za-Nj1217 Intel Core I5 1235u 4gb Ram 256gb Ssd Linux Keepos Tela 15,60 Azul",4.7,79,2999.0,2459.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,540.0,Excelente,Significância Moderada
HP,"Notebook Hp 250 G9 Core I5-1235u 8gb Ddr4 256gb Ssd 15.6"" Windows 11 Pro Cor Cinza",4.9,21,3889.0,3880.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,9.0,Excelente,Significância Moderada
ACER,Notebook Acer Aspire 5 A515-45-R36L Ryzen 7 15.6 Radeon 512gb 12gb Linux,4.8,664,4356.0,3299.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,1057.0,Excelente,Boa Significância
ASUS,"Notebook Asus Vivobook Go E1504ga Intel Core I3 N305 8gb Ram 512gb Ssd Linux Keepos Tela 15,6 Fhd Silver - Nj438",4.9,75,2599.0,2443.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,156.0,Excelente,Significância Moderada
ASUS,"Notebook ASUS Vivobook Go 15 E510KA Intel Celeron Dual Core N4500 4GB Ram 128GB EMMC Windows 11 Home 15,60"" HD Black - BR808WS",4.3,22,2099.0,1679.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,420.0,Bom,Significância Moderada
DELL,Notebook Dell Latitude 3410 Core I5 10ª Ram 8 Gb Ssd 240 Gb,0.0,0,2669.0,2660.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,9.0,Sem Avaliação,Sem Avaliação
LENOVO,Notebook Lenovo Intel Core I3 10ger 8gb 240ssd 15pol Win 11,0.0,0,2399.0,2390.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,9.0,Sem Avaliação,Sem Avaliação
ASUS,"Notebook Asus Vivobook 15 X1504za Intel Core I5 1235u 8gb Ram 256gb Ssd Linux Keepos Tela 15,6 Fhd Blue - Nj982",4.7,169,3099.0,2758.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,341.0,Excelente,Boa Significância
DELL,Notebook Dell Latitude 5490 Core I5 8th 16gb Ram 256gb Ssdm,4.2,71,2999.0,2990.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,9.0,Bom,Significância Moderada
,Notebook Vaio Fe 16 Amd Ryzen 7 - 5700u Linux 32gb 512gb Ssd Tela 16 Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11xb0911h,5.0,7,4759.0,3949.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,810.0,Excelente,Baixa Significância
DELL,Notebook Core I5 Dell Latitude 16gb Ram 256gb Ssd M2,4.3,118,239.0,2290.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,-2051.0,Bom,Boa Significância
LENOVO,"Lenovo Thinkpad T490 14,0 Fhd (1920 x 1080) 250 nits Ips Anti",0.0,0,2353.0,2350.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,3.0,Sem Avaliação,Sem Avaliação
LENOVO,Lenovo Loq-e I5 Rtx3050 16gb+controle Xbox Pc+gift Card R$50,5.0,1,6999.0,5199.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,1800.0,Excelente,Baixa Significância
ASUS,"Notebook Asus Vivobook 15 X1504za Intel Core I5 1235u 8gb Ram 512gb Ssd Windows 11 Tela 15,6 Fhd Silver - Nj986w",4.9,178,3699.0,3033.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,666.0,Excelente,Boa Significância
,"Notebook Multi Ultra Celeron N4020c 4gb 128gb W11 15,6'' Cinza - Ub261",4.6,392,1621.0,1448.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_97_NoIndex_True,2025-04-18 15:49:28,173.0,Excelente,Boa Significância
SAMSUNG,"Notebook Samsung Galaxy Book4 Intel® Core™ i5-1335U (1.3 Ghz, até 4.6GHz, 12 MB L3 Cache), Windows 11 Home, 8GB, 512GB SSD, Iris Xe, 15.6'' Full HD LED, 1.55kg",4.8,987,5831.0,3514.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_145_NoIndex_True,2025-04-18 15:49:28,2317.0,Excelente,Boa Significância
HP,Notebook Hp Elitebook 840 G9 Intel Vpro I5- W11p 256gb,5.0,1,8177.0,4599.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_145_NoIndex_True,2025-04-18 15:49:28,3578.0,Excelente,Baixa Significância
ACER,Notebook Acer Aspire 5 A515-45-r0xr Ryzen7 8gb 256gb Ssd 15.6 Full Hd Linux Gutta,4.8,437,4831.0,2727.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_145_NoIndex_True,2025-04-18 15:49:28,2104.0,Excelente,Boa Significância
,"Notebook Multi Ultra Celeron N4020c 4gb 128gb W11 15,6'' Cinza - Ub261",4.6,392,1621.0,1448.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_145_NoIndex_True,2025-04-18 15:49:28,173.0,Excelente,Boa Significância
DELL,Notebook Dell Latitude 5401 Core I5 9°th 20gb Ssd M.2 240gb,0.0,0,2199.0,2089.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_145_NoIndex_True,2025-04-18 15:49:28,110.0,Sem Avaliação,Sem Avaliação
,"Notebook Ultra, Com Windows 11 Pro, Tela 14 Pol Ul154i5wpro Cor Preto",4.5,2,2399.0,2390.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_145_NoIndex_True,2025-04-18 15:49:28,9.0,Excelente,Baixa Significância
,Notebook Vaio Fe 16 Amd® Ryzen 7-5825u Windows 11 Home 32gb 512gb Ssd Tela 16 Ips Wuxga Antireflexo - Cinza Grafite - Vjfe69f11x-b0211h,0.0,0,5999.0,4979.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_145_NoIndex_True,2025-04-18 15:49:28,1020.0,Sem Avaliação,Sem Avaliação
,"MacBook Air M1 2020 13"" cinza-espacial 8GB de Ram - 256GB SSD - Apple Chip - Distribuidor Autorizado",4.9,259,12999.0,7599.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_145_NoIndex_True,2025-04-18 15:49:28,5400.0,Excelente,Boa Significância
,"Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 7 8gb 256gb, Tela 15 Full Hd Antirreflexo, Linux - Preto",4.7,77,3699.0,2849.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_145_NoIndex_True,2025-04-18 15:49:28,850.0,Excelente,Significância Moderada
